seed,fit_mode,ood_weight,support_weight,fit_label,threshold_rule,threshold_source,uses_ood_gate,score_role,n,alarm_or_detection_rate,is_report_only,used_for_selection,threshold
46,id_ood_support,4.0,16.0,support_emphasis_id_ood_support_w16,support_val_recall_0.95,support_val_attack_scores_only,False,ood_val_reported_not_gate,1500,0.6606666666666666,False,False,0.2778972603627254
46,id_ood_support,4.0,16.0,support_emphasis_id_ood_support_w16,support_val_recall_0.95,support_val_attack_scores_only,False,support_train,128,0.953125,False,False,0.2778972603627254
46,id_ood_support,4.0,16.0,support_emphasis_id_ood_support_w16,support_val_recall_0.95,support_val_attack_scores_only,False,support_val,64,0.921875,False,False,0.2778972603627254
46,id_ood_support,4.0,16.0,support_emphasis_id_ood_support_w16,support_val_recall_0.95,support_val_attack_scores_only,False,pseudo_query_dev,1024,0.880859375,False,False,0.2778972603627254
46,id_ood_support,4.0,16.0,support_emphasis_id_ood_support_w16,support_val_recall_0.95,support_val_attack_scores_only,False,medium_attack_eval_report_only,2250,0.992,True,False,0.2778972603627254
46,id_ood_support,4.0,16.0,support_emphasis_id_ood_support_w16,support_val_recall_0.95,support_val_attack_scores_only,False,dev_heavy_query_report_only,4000,0.875,True,False,0.2778972603627254
46,id_ood_support,4.0,16.0,support_emphasis_id_ood_support_w16,support_val_recall_0.95,support_val_attack_scores_only,False,final_ood_benign_eval_report_only,3000,0.227,True,False,0.2778972603627254
46,id_ood_support,4.0,16.0,support_emphasis_id_ood_support_w16,id_calib_alarm_0.01,id_calib_only_no_ood_gate,False,id_calib,600,0.01,False,False,0.16322394108024255
46,id_ood_support,4.0,16.0,support_emphasis_id_ood_support_w16,id_calib_alarm_0.01,id_calib_only_no_ood_gate,False,ood_val_reported_not_gate,1500,0.8346666666666667,False,False,0.16322394108024255
46,id_ood_support,4.0,16.0,support_emphasis_id_ood_support_w16,id_calib_alarm_0.01,id_calib_only_no_ood_gate,False,support_train,128,0.9765625,False,False,0.16322394108024255
46,id_ood_support,4.0,16.0,support_emphasis_id_ood_support_w16,id_calib_alarm_0.01,id_calib_only_no_ood_gate,False,support_val,64,0.984375,False,False,0.16322394108024255
46,id_ood_support,4.0,16.0,support_emphasis_id_ood_support_w16,id_calib_alarm_0.01,id_calib_only_no_ood_gate,False,pseudo_query_dev,1024,0.9990234375,False,False,0.16322394108024255
46,id_ood_support,4.0,16.0,support_emphasis_id_ood_support_w16,id_calib_alarm_0.01,id_calib_only_no_ood_gate,False,medium_attack_eval_report_only,2250,0.9924444444444445,True,False,0.16322394108024255
46,id_ood_support,4.0,16.0,support_emphasis_id_ood_support_w16,id_calib_alarm_0.01,id_calib_only_no_ood_gate,False,dev_heavy_query_report_only,4000,0.9995,True,False,0.16322394108024255
46,id_ood_support,4.0,16.0,support_emphasis_id_ood_support_w16,id_calib_alarm_0.01,id_calib_only_no_ood_gate,False,final_ood_benign_eval_report_only,3000,0.27,True,False,0.16322394108024255
42,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.9,support_val_attack_scores_only,False,id_calib,600,0.0016666666666666668,False,False,0.5546810022645599
42,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.9,support_val_attack_scores_only,False,ood_val_reported_not_gate,1500,0.5606666666666666,False,False,0.5546810022645599
42,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.9,support_val_attack_scores_only,False,support_train,128,0.9921875,False,False,0.5546810022645599
42,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.9,support_val_attack_scores_only,False,support_val,64,0.890625,False,False,0.5546810022645599
42,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.9,support_val_attack_scores_only,False,pseudo_query_dev,1024,0.9990234375,False,False,0.5546810022645599
42,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.9,support_val_attack_scores_only,False,medium_attack_eval_report_only,2250,0.9875555555555555,True,False,0.5546810022645599
42,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.9,support_val_attack_scores_only,False,dev_heavy_query_report_only,4000,0.999,True,False,0.5546810022645599
42,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.9,support_val_attack_scores_only,False,final_ood_benign_eval_report_only,3000,0.37833333333333335,True,False,0.5546810022645599
42,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.93,support_val_attack_scores_only,False,id_calib,600,0.0016666666666666668,False,False,0.524975620497035
42,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.93,support_val_attack_scores_only,False,ood_val_reported_not_gate,1500,0.5686666666666667,False,False,0.524975620497035
42,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.93,support_val_attack_scores_only,False,support_train,128,0.9921875,False,False,0.524975620497035
42,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.93,support_val_attack_scores_only,False,support_val,64,0.921875,False,False,0.524975620497035
42,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.93,support_val_attack_scores_only,False,pseudo_query_dev,1024,0.9990234375,False,False,0.524975620497035
42,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.93,support_val_attack_scores_only,False,medium_attack_eval_report_only,2250,0.988,True,False,0.524975620497035
42,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.93,support_val_attack_scores_only,False,dev_heavy_query_report_only,4000,0.999,True,False,0.524975620497035
42,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.93,support_val_attack_scores_only,False,final_ood_benign_eval_report_only,3000,0.38866666666666666,True,False,0.524975620497035
42,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.95,support_val_attack_scores_only,False,id_calib,600,0.0033333333333333335,False,False,0.47827345121567233
42,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.95,support_val_attack_scores_only,False,ood_val_reported_not_gate,1500,0.5686666666666667,False,False,0.47827345121567233
42,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.95,support_val_attack_scores_only,False,support_train,128,0.9921875,False,False,0.47827345121567233
42,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.95,support_val_attack_scores_only,False,support_val,64,0.9375,False,False,0.47827345121567233
42,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.95,support_val_attack_scores_only,False,pseudo_query_dev,1024,0.9990234375,False,False,0.47827345121567233
42,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.95,support_val_attack_scores_only,False,medium_attack_eval_report_only,2250,0.9888888888888889,True,False,0.47827345121567233
42,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.95,support_val_attack_scores_only,False,dev_heavy_query_report_only,4000,0.99925,True,False,0.47827345121567233
42,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.95,support_val_attack_scores_only,False,final_ood_benign_eval_report_only,3000,0.4096666666666667,True,False,0.47827345121567233
42,id_support_only,0.0,4.0,id_support_only_w4,id_calib_alarm_0.01,id_calib_only_no_ood_gate,False,id_calib,600,0.01,False,False,0.4412194930404288
42,id_support_only,0.0,4.0,id_support_only_w4,id_calib_alarm_0.01,id_calib_only_no_ood_gate,False,ood_val_reported_not_gate,1500,0.5686666666666667,False,False,0.4412194930404288
42,id_support_only,0.0,4.0,id_support_only_w4,id_calib_alarm_0.01,id_calib_only_no_ood_gate,False,support_train,128,0.9921875,False,False,0.4412194930404288
42,id_support_only,0.0,4.0,id_support_only_w4,id_calib_alarm_0.01,id_calib_only_no_ood_gate,False,support_val,64,0.953125,False,False,0.4412194930404288
42,id_support_only,0.0,4.0,id_support_only_w4,id_calib_alarm_0.01,id_calib_only_no_ood_gate,False,pseudo_query_dev,1024,0.9990234375,False,False,0.4412194930404288
42,id_support_only,0.0,4.0,id_support_only_w4,id_calib_alarm_0.01,id_calib_only_no_ood_gate,False,medium_attack_eval_report_only,2250,0.992,True,False,0.4412194930404288
42,id_support_only,0.0,4.0,id_support_only_w4,id_calib_alarm_0.01,id_calib_only_no_ood_gate,False,dev_heavy_query_report_only,4000,0.9995,True,False,0.4412194930404288
42,id_support_only,0.0,4.0,id_support_only_w4,id_calib_alarm_0.01,id_calib_only_no_ood_gate,False,final_ood_benign_eval_report_only,3000,0.46066666666666667,True,False,0.4412194930404288
43,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.9,support_val_attack_scores_only,False,id_calib,600,0.0016666666666666668,False,False,0.5546810022645599
43,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.9,support_val_attack_scores_only,False,ood_val_reported_not_gate,1500,0.5606666666666666,False,False,0.5546810022645599
43,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.9,support_val_attack_scores_only,False,support_train,128,0.9921875,False,False,0.5546810022645599
43,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.9,support_val_attack_scores_only,False,support_val,64,0.890625,False,False,0.5546810022645599
43,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.9,support_val_attack_scores_only,False,pseudo_query_dev,1024,0.9990234375,False,False,0.5546810022645599
43,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.9,support_val_attack_scores_only,False,medium_attack_eval_report_only,2250,0.9875555555555555,True,False,0.5546810022645599
43,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.9,support_val_attack_scores_only,False,dev_heavy_query_report_only,4000,0.999,True,False,0.5546810022645599
43,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.9,support_val_attack_scores_only,False,final_ood_benign_eval_report_only,3000,0.37833333333333335,True,False,0.5546810022645599
43,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.93,support_val_attack_scores_only,False,id_calib,600,0.0016666666666666668,False,False,0.524975620497035
43,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.93,support_val_attack_scores_only,False,ood_val_reported_not_gate,1500,0.5686666666666667,False,False,0.524975620497035
43,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.93,support_val_attack_scores_only,False,support_train,128,0.9921875,False,False,0.524975620497035
43,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.93,support_val_attack_scores_only,False,support_val,64,0.921875,False,False,0.524975620497035
43,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.93,support_val_attack_scores_only,False,pseudo_query_dev,1024,0.9990234375,False,False,0.524975620497035
43,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.93,support_val_attack_scores_only,False,medium_attack_eval_report_only,2250,0.988,True,False,0.524975620497035
43,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.93,support_val_attack_scores_only,False,dev_heavy_query_report_only,4000,0.999,True,False,0.524975620497035
43,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.93,support_val_attack_scores_only,False,final_ood_benign_eval_report_only,3000,0.38866666666666666,True,False,0.524975620497035
43,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.95,support_val_attack_scores_only,False,id_calib,600,0.0033333333333333335,False,False,0.47827345121567233
43,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.95,support_val_attack_scores_only,False,ood_val_reported_not_gate,1500,0.5686666666666667,False,False,0.47827345121567233
43,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.95,support_val_attack_scores_only,False,support_train,128,0.9921875,False,False,0.47827345121567233
43,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.95,support_val_attack_scores_only,False,support_val,64,0.9375,False,False,0.47827345121567233
43,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.95,support_val_attack_scores_only,False,pseudo_query_dev,1024,0.9990234375,False,False,0.47827345121567233
43,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.95,support_val_attack_scores_only,False,medium_attack_eval_report_only,2250,0.9888888888888889,True,False,0.47827345121567233
43,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.95,support_val_attack_scores_only,False,dev_heavy_query_report_only,4000,0.99925,True,False,0.47827345121567233
43,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.95,support_val_attack_scores_only,False,final_ood_benign_eval_report_only,3000,0.4096666666666667,True,False,0.47827345121567233
43,id_support_only,0.0,4.0,id_support_only_w4,id_calib_alarm_0.01,id_calib_only_no_ood_gate,False,id_calib,600,0.01,False,False,0.4412194930404288
43,id_support_only,0.0,4.0,id_support_only_w4,id_calib_alarm_0.01,id_calib_only_no_ood_gate,False,ood_val_reported_not_gate,1500,0.5686666666666667,False,False,0.4412194930404288
43,id_support_only,0.0,4.0,id_support_only_w4,id_calib_alarm_0.01,id_calib_only_no_ood_gate,False,support_train,128,0.9921875,False,False,0.4412194930404288
43,id_support_only,0.0,4.0,id_support_only_w4,id_calib_alarm_0.01,id_calib_only_no_ood_gate,False,support_val,64,0.953125,False,False,0.4412194930404288
43,id_support_only,0.0,4.0,id_support_only_w4,id_calib_alarm_0.01,id_calib_only_no_ood_gate,False,pseudo_query_dev,1024,0.9990234375,False,False,0.4412194930404288
43,id_support_only,0.0,4.0,id_support_only_w4,id_calib_alarm_0.01,id_calib_only_no_ood_gate,False,medium_attack_eval_report_only,2250,0.992,True,False,0.4412194930404288
43,id_support_only,0.0,4.0,id_support_only_w4,id_calib_alarm_0.01,id_calib_only_no_ood_gate,False,dev_heavy_query_report_only,4000,0.9995,True,False,0.4412194930404288
43,id_support_only,0.0,4.0,id_support_only_w4,id_calib_alarm_0.01,id_calib_only_no_ood_gate,False,final_ood_benign_eval_report_only,3000,0.46066666666666667,True,False,0.4412194930404288
44,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.9,support_val_attack_scores_only,False,id_calib,600,0.0016666666666666668,False,False,0.5546810022645599
44,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.9,support_val_attack_scores_only,False,ood_val_reported_not_gate,1500,0.5606666666666666,False,False,0.5546810022645599
44,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.9,support_val_attack_scores_only,False,support_train,128,0.9921875,False,False,0.5546810022645599
44,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.9,support_val_attack_scores_only,False,support_val,64,0.890625,False,False,0.5546810022645599
44,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.9,support_val_attack_scores_only,False,pseudo_query_dev,1024,0.9990234375,False,False,0.5546810022645599
44,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.9,support_val_attack_scores_only,False,medium_attack_eval_report_only,2250,0.9875555555555555,True,False,0.5546810022645599
44,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.9,support_val_attack_scores_only,False,dev_heavy_query_report_only,4000,0.999,True,False,0.5546810022645599
44,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.9,support_val_attack_scores_only,False,final_ood_benign_eval_report_only,3000,0.37833333333333335,True,False,0.5546810022645599
44,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.93,support_val_attack_scores_only,False,id_calib,600,0.0016666666666666668,False,False,0.524975620497035
44,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.93,support_val_attack_scores_only,False,ood_val_reported_not_gate,1500,0.5686666666666667,False,False,0.524975620497035
44,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.93,support_val_attack_scores_only,False,support_train,128,0.9921875,False,False,0.524975620497035
44,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.93,support_val_attack_scores_only,False,support_val,64,0.921875,False,False,0.524975620497035
44,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.93,support_val_attack_scores_only,False,pseudo_query_dev,1024,0.9990234375,False,False,0.524975620497035
44,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.93,support_val_attack_scores_only,False,medium_attack_eval_report_only,2250,0.988,True,False,0.524975620497035
44,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.93,support_val_attack_scores_only,False,dev_heavy_query_report_only,4000,0.999,True,False,0.524975620497035
44,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.93,support_val_attack_scores_only,False,final_ood_benign_eval_report_only,3000,0.38866666666666666,True,False,0.524975620497035
44,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.95,support_val_attack_scores_only,False,id_calib,600,0.0033333333333333335,False,False,0.47827345121567233
44,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.95,support_val_attack_scores_only,False,ood_val_reported_not_gate,1500,0.5686666666666667,False,False,0.47827345121567233
44,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.95,support_val_attack_scores_only,False,support_train,128,0.9921875,False,False,0.47827345121567233
44,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.95,support_val_attack_scores_only,False,support_val,64,0.9375,False,False,0.47827345121567233
44,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.95,support_val_attack_scores_only,False,pseudo_query_dev,1024,0.9990234375,False,False,0.47827345121567233
44,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.95,support_val_attack_scores_only,False,medium_attack_eval_report_only,2250,0.9888888888888889,True,False,0.47827345121567233
44,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.95,support_val_attack_scores_only,False,dev_heavy_query_report_only,4000,0.99925,True,False,0.47827345121567233
44,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.95,support_val_attack_scores_only,False,final_ood_benign_eval_report_only,3000,0.4096666666666667,True,False,0.47827345121567233
44,id_support_only,0.0,4.0,id_support_only_w4,id_calib_alarm_0.01,id_calib_only_no_ood_gate,False,id_calib,600,0.01,False,False,0.4412194930404288
44,id_support_only,0.0,4.0,id_support_only_w4,id_calib_alarm_0.01,id_calib_only_no_ood_gate,False,ood_val_reported_not_gate,1500,0.5686666666666667,False,False,0.4412194930404288
44,id_support_only,0.0,4.0,id_support_only_w4,id_calib_alarm_0.01,id_calib_only_no_ood_gate,False,support_train,128,0.9921875,False,False,0.4412194930404288
44,id_support_only,0.0,4.0,id_support_only_w4,id_calib_alarm_0.01,id_calib_only_no_ood_gate,False,support_val,64,0.953125,False,False,0.4412194930404288
44,id_support_only,0.0,4.0,id_support_only_w4,id_calib_alarm_0.01,id_calib_only_no_ood_gate,False,pseudo_query_dev,1024,0.9990234375,False,False,0.4412194930404288
44,id_support_only,0.0,4.0,id_support_only_w4,id_calib_alarm_0.01,id_calib_only_no_ood_gate,False,medium_attack_eval_report_only,2250,0.992,True,False,0.4412194930404288
44,id_support_only,0.0,4.0,id_support_only_w4,id_calib_alarm_0.01,id_calib_only_no_ood_gate,False,dev_heavy_query_report_only,4000,0.9995,True,False,0.4412194930404288
44,id_support_only,0.0,4.0,id_support_only_w4,id_calib_alarm_0.01,id_calib_only_no_ood_gate,False,final_ood_benign_eval_report_only,3000,0.46066666666666667,True,False,0.4412194930404288
45,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.9,support_val_attack_scores_only,False,id_calib,600,0.0016666666666666668,False,False,0.5546810022645599
45,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.9,support_val_attack_scores_only,False,ood_val_reported_not_gate,1500,0.5606666666666666,False,False,0.5546810022645599
45,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.9,support_val_attack_scores_only,False,support_train,128,0.9921875,False,False,0.5546810022645599
45,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.9,support_val_attack_scores_only,False,support_val,64,0.890625,False,False,0.5546810022645599
45,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.9,support_val_attack_scores_only,False,pseudo_query_dev,1024,0.9990234375,False,False,0.5546810022645599
45,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.9,support_val_attack_scores_only,False,medium_attack_eval_report_only,2250,0.9875555555555555,True,False,0.5546810022645599
45,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.9,support_val_attack_scores_only,False,dev_heavy_query_report_only,4000,0.999,True,False,0.5546810022645599
45,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.9,support_val_attack_scores_only,False,final_ood_benign_eval_report_only,3000,0.37833333333333335,True,False,0.5546810022645599
45,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.93,support_val_attack_scores_only,False,id_calib,600,0.0016666666666666668,False,False,0.524975620497035
45,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.93,support_val_attack_scores_only,False,ood_val_reported_not_gate,1500,0.5686666666666667,False,False,0.524975620497035
45,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.93,support_val_attack_scores_only,False,support_train,128,0.9921875,False,False,0.524975620497035
45,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.93,support_val_attack_scores_only,False,support_val,64,0.921875,False,False,0.524975620497035
45,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.93,support_val_attack_scores_only,False,pseudo_query_dev,1024,0.9990234375,False,False,0.524975620497035
45,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.93,support_val_attack_scores_only,False,medium_attack_eval_report_only,2250,0.988,True,False,0.524975620497035
45,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.93,support_val_attack_scores_only,False,dev_heavy_query_report_only,4000,0.999,True,False,0.524975620497035
45,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.93,support_val_attack_scores_only,False,final_ood_benign_eval_report_only,3000,0.38866666666666666,True,False,0.524975620497035
45,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.95,support_val_attack_scores_only,False,id_calib,600,0.0033333333333333335,False,False,0.47827345121567233
45,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.95,support_val_attack_scores_only,False,ood_val_reported_not_gate,1500,0.5686666666666667,False,False,0.47827345121567233
45,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.95,support_val_attack_scores_only,False,support_train,128,0.9921875,False,False,0.47827345121567233
45,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.95,support_val_attack_scores_only,False,support_val,64,0.9375,False,False,0.47827345121567233
45,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.95,support_val_attack_scores_only,False,pseudo_query_dev,1024,0.9990234375,False,False,0.47827345121567233
45,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.95,support_val_attack_scores_only,False,medium_attack_eval_report_only,2250,0.9888888888888889,True,False,0.47827345121567233
45,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.95,support_val_attack_scores_only,False,dev_heavy_query_report_only,4000,0.99925,True,False,0.47827345121567233
45,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.95,support_val_attack_scores_only,False,final_ood_benign_eval_report_only,3000,0.4096666666666667,True,False,0.47827345121567233
45,id_support_only,0.0,4.0,id_support_only_w4,id_calib_alarm_0.01,id_calib_only_no_ood_gate,False,id_calib,600,0.01,False,False,0.4412194930404288
45,id_support_only,0.0,4.0,id_support_only_w4,id_calib_alarm_0.01,id_calib_only_no_ood_gate,False,ood_val_reported_not_gate,1500,0.5686666666666667,False,False,0.4412194930404288
45,id_support_only,0.0,4.0,id_support_only_w4,id_calib_alarm_0.01,id_calib_only_no_ood_gate,False,support_train,128,0.9921875,False,False,0.4412194930404288
45,id_support_only,0.0,4.0,id_support_only_w4,id_calib_alarm_0.01,id_calib_only_no_ood_gate,False,support_val,64,0.953125,False,False,0.4412194930404288
45,id_support_only,0.0,4.0,id_support_only_w4,id_calib_alarm_0.01,id_calib_only_no_ood_gate,False,pseudo_query_dev,1024,0.9990234375,False,False,0.4412194930404288
45,id_support_only,0.0,4.0,id_support_only_w4,id_calib_alarm_0.01,id_calib_only_no_ood_gate,False,medium_attack_eval_report_only,2250,0.992,True,False,0.4412194930404288
45,id_support_only,0.0,4.0,id_support_only_w4,id_calib_alarm_0.01,id_calib_only_no_ood_gate,False,dev_heavy_query_report_only,4000,0.9995,True,False,0.4412194930404288
45,id_support_only,0.0,4.0,id_support_only_w4,id_calib_alarm_0.01,id_calib_only_no_ood_gate,False,final_ood_benign_eval_report_only,3000,0.46066666666666667,True,False,0.4412194930404288
46,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.9,support_val_attack_scores_only,False,id_calib,600,0.0016666666666666668,False,False,0.5546810022645599
46,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.9,support_val_attack_scores_only,False,ood_val_reported_not_gate,1500,0.5606666666666666,False,False,0.5546810022645599
46,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.9,support_val_attack_scores_only,False,support_train,128,0.9921875,False,False,0.5546810022645599
46,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.9,support_val_attack_scores_only,False,support_val,64,0.890625,False,False,0.5546810022645599
46,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.9,support_val_attack_scores_only,False,pseudo_query_dev,1024,0.9990234375,False,False,0.5546810022645599
46,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.9,support_val_attack_scores_only,False,medium_attack_eval_report_only,2250,0.9875555555555555,True,False,0.5546810022645599
46,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.9,support_val_attack_scores_only,False,dev_heavy_query_report_only,4000,0.999,True,False,0.5546810022645599
46,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.9,support_val_attack_scores_only,False,final_ood_benign_eval_report_only,3000,0.37833333333333335,True,False,0.5546810022645599
46,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.93,support_val_attack_scores_only,False,id_calib,600,0.0016666666666666668,False,False,0.524975620497035
46,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.93,support_val_attack_scores_only,False,ood_val_reported_not_gate,1500,0.5686666666666667,False,False,0.524975620497035
46,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.93,support_val_attack_scores_only,False,support_train,128,0.9921875,False,False,0.524975620497035
46,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.93,support_val_attack_scores_only,False,support_val,64,0.921875,False,False,0.524975620497035
46,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.93,support_val_attack_scores_only,False,pseudo_query_dev,1024,0.9990234375,False,False,0.524975620497035
46,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.93,support_val_attack_scores_only,False,medium_attack_eval_report_only,2250,0.988,True,False,0.524975620497035
46,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.93,support_val_attack_scores_only,False,dev_heavy_query_report_only,4000,0.999,True,False,0.524975620497035
46,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.93,support_val_attack_scores_only,False,final_ood_benign_eval_report_only,3000,0.38866666666666666,True,False,0.524975620497035
46,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.95,support_val_attack_scores_only,False,id_calib,600,0.0033333333333333335,False,False,0.47827345121567233
46,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.95,support_val_attack_scores_only,False,ood_val_reported_not_gate,1500,0.5686666666666667,False,False,0.47827345121567233
46,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.95,support_val_attack_scores_only,False,support_train,128,0.9921875,False,False,0.47827345121567233
46,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.95,support_val_attack_scores_only,False,support_val,64,0.9375,False,False,0.47827345121567233
46,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.95,support_val_attack_scores_only,False,pseudo_query_dev,1024,0.9990234375,False,False,0.47827345121567233
46,id_support_only,0.0,4.0,id_support_only_w4,support_val_recall_0.95,support_val_attack_scores_only,False,medium_attack_eval_report_only,2250,0.9888888888888889,True,False,0.47827345121567233
