seed,active_label_budget,subspace_name,subspace_dim,proto_budget,bank_radius_q,attack_outer_norm,benign_core_norm,conflict_slack,strong_score_q,weak_score_q,review_budget,strong_score_floor,weak_score_ceiling,id_hard,id_review,id_suppress,ood_hard,ood_review,ood_suppress,stress_hard,stress_review,stress_suppress,support_medium_hard,support_medium_review,support_medium_suppress,support_heavy_hard,support_heavy_review,support_heavy_suppress,pseudo_medium_hard,pseudo_medium_review,pseudo_medium_suppress,pseudo_heavy_hard,pseudo_heavy_review,pseudo_heavy_suppress,dev_attack_min,dev_pseudo_min,dev_review_max,strict_feasible,relaxed_feasible,dev_score,selection_uses_final_ood,selection_uses_attack_eval,selection_uses_dev_heavy_query
42,128,HH_HpHp,70,32,0.95,1.25,0.75,1.0,0.0,0.5,0.1,-0.004000428430999786,0.9404220263807196,0.01,0.0,0.0,0.0,0.0,0.0,0.008771929824561403,0.1,0.13298245614035087,1.0,0.0,0.0,1.0,0.0,0.0,0.7142857142857143,0.0,0.0,0.9365079365079365,0.06349206349206349,0.0,0.7142857142857143,0.7142857142857143,0.1,False,True,0.8684711779448622,False,False,False
42,128,HH_HpHp,70,32,0.95,1.25,0.75,1.0,0.25,0.25,0.03,0.8947698601622492,0.8947698601622492,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.02982456140350877,0.13298245614035087,0.4,0.0,0.0,0.9411764705882353,0.0,0.0,0.4642857142857143,0.0,0.0,0.9047619047619048,0.015873015873015872,0.0,0.4,0.4642857142857143,0.02982456140350877,False,False,0.5101065162907269,False,False,False
42,128,HH_HpHp,70,32,0.95,1.25,0.75,1.0,0.25,0.25,0.05,0.8947698601622492,0.8947698601622492,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.04982456140350877,0.13298245614035087,0.4,0.04,0.0,0.9411764705882353,0.0,0.0,0.4642857142857143,0.03571428571428571,0.0,0.9047619047619048,0.047619047619047616,0.0,0.4,0.4642857142857143,0.04982456140350877,False,False,0.5061065162907269,False,False,False
42,128,HH_HpHp,70,32,0.95,1.25,0.75,1.0,0.25,0.25,0.1,0.8947698601622492,0.8947698601622492,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.1,0.13298245614035087,0.4,0.08,0.0,0.9411764705882353,0.058823529411764705,0.0,0.4642857142857143,0.07142857142857142,0.0,0.9047619047619048,0.09523809523809523,0.0,0.4,0.4642857142857143,0.1,False,False,0.4960714285714286,False,False,False
42,128,HH_HpHp,70,32,0.95,1.25,0.75,1.0,0.25,0.5,0.03,0.8947698601622492,0.9404220263807196,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.02982456140350877,0.13298245614035087,0.4,0.0,0.0,0.9411764705882353,0.0,0.0,0.4642857142857143,0.0,0.0,0.9047619047619048,0.015873015873015872,0.0,0.4,0.4642857142857143,0.02982456140350877,False,False,0.5101065162907269,False,False,False
42,128,HH_HpHp,70,32,0.95,1.25,0.75,1.0,0.25,0.5,0.05,0.8947698601622492,0.9404220263807196,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.04982456140350877,0.13298245614035087,0.4,0.04,0.0,0.9411764705882353,0.0,0.0,0.4642857142857143,0.03571428571428571,0.0,0.9047619047619048,0.047619047619047616,0.0,0.4,0.4642857142857143,0.04982456140350877,False,False,0.5061065162907269,False,False,False
42,128,HH_HpHp,70,32,0.95,1.25,0.75,1.0,0.25,0.5,0.1,0.8947698601622492,0.9404220263807196,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.1,0.13298245614035087,0.4,0.08,0.0,0.9411764705882353,0.058823529411764705,0.0,0.4642857142857143,0.07142857142857142,0.0,0.9047619047619048,0.09523809523809523,0.0,0.4,0.4642857142857143,0.1,False,False,0.4960714285714286,False,False,False
42,128,HH_HpHp,70,32,0.95,1.25,1.0,0.0,0.0,0.25,0.03,-0.004000428430999786,0.8947698601622492,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.02982456140350877,0.16631578947368422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015873015873015872,0.0,0.0,0.0,0.02982456140350877,False,False,-0.0059649122807017545,False,False,False
42,128,HH_HpHp,70,32,0.95,1.25,1.0,0.0,0.0,0.25,0.05,-0.004000428430999786,0.8947698601622492,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.04982456140350877,0.16631578947368422,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.04982456140350877,False,False,-0.009964912280701755,False,False,False
42,128,HH_HpHp,70,32,0.95,1.25,1.0,0.0,0.0,0.25,0.1,-0.004000428430999786,0.8947698601622492,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0824561403508772,0.16631578947368422,0.0,0.08,0.0,0.0,0.058823529411764705,0.0,0.0,0.07142857142857142,0.0,0.0,0.09523809523809523,0.0,0.0,0.0,0.0824561403508772,False,False,-0.016491228070175442,False,False,False
42,128,HH_HpHp,70,32,0.95,1.25,1.0,0.0,0.0,0.5,0.03,-0.004000428430999786,0.9404220263807196,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.02982456140350877,0.16631578947368422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015873015873015872,0.0,0.0,0.0,0.02982456140350877,False,False,-0.0059649122807017545,False,False,False
42,128,HH_HpHp,70,32,0.95,1.25,1.0,0.0,0.0,0.5,0.05,-0.004000428430999786,0.9404220263807196,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.04982456140350877,0.16631578947368422,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.04982456140350877,False,False,-0.009964912280701755,False,False,False
42,128,HH_HpHp,70,32,0.95,1.25,1.0,0.0,0.0,0.5,0.1,-0.004000428430999786,0.9404220263807196,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0824561403508772,0.16631578947368422,0.0,0.08,0.0,0.0,0.058823529411764705,0.0,0.0,0.07142857142857142,0.0,0.0,0.09523809523809523,0.0,0.0,0.0,0.0824561403508772,False,False,-0.016491228070175442,False,False,False
42,128,HH_HpHp,70,32,0.95,1.25,1.0,0.0,0.25,0.25,0.03,0.8947698601622492,0.8947698601622492,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.02982456140350877,0.16631578947368422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015873015873015872,0.0,0.0,0.0,0.02982456140350877,False,False,-0.0059649122807017545,False,False,False
42,128,HH_HpHp,70,32,0.95,1.25,1.0,0.0,0.25,0.25,0.05,0.8947698601622492,0.8947698601622492,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.04982456140350877,0.16631578947368422,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.04982456140350877,False,False,-0.009964912280701755,False,False,False
42,128,HH_HpHp,70,32,0.95,1.25,1.0,0.0,0.25,0.25,0.1,0.8947698601622492,0.8947698601622492,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0824561403508772,0.16631578947368422,0.0,0.08,0.0,0.0,0.058823529411764705,0.0,0.0,0.07142857142857142,0.0,0.0,0.09523809523809523,0.0,0.0,0.0,0.0824561403508772,False,False,-0.016491228070175442,False,False,False
42,128,HH_HpHp,70,32,0.95,1.25,1.0,0.0,0.25,0.5,0.03,0.8947698601622492,0.9404220263807196,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.02982456140350877,0.16631578947368422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015873015873015872,0.0,0.0,0.0,0.02982456140350877,False,False,-0.0059649122807017545,False,False,False
42,128,HH_HpHp,70,32,0.95,1.25,1.0,0.0,0.25,0.5,0.05,0.8947698601622492,0.9404220263807196,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.04982456140350877,0.16631578947368422,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.04982456140350877,False,False,-0.009964912280701755,False,False,False
42,128,HH_HpHp,70,32,0.95,1.25,1.0,0.0,0.25,0.5,0.1,0.8947698601622492,0.9404220263807196,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0824561403508772,0.16631578947368422,0.0,0.08,0.0,0.0,0.058823529411764705,0.0,0.0,0.07142857142857142,0.0,0.0,0.09523809523809523,0.0,0.0,0.0,0.0824561403508772,False,False,-0.016491228070175442,False,False,False
42,128,HH_HpHp,70,32,0.95,1.25,1.0,0.25,0.0,0.25,0.03,-0.004000428430999786,0.8947698601622492,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.02982456140350877,0.16631578947368422,0.08,0.0,0.0,0.8823529411764706,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.015873015873015872,0.0,0.0,0.0,0.02982456140350877,False,False,-0.0059649122807017545,False,False,False
42,128,HH_HpHp,70,32,0.95,1.25,1.0,0.25,0.0,0.25,0.05,-0.004000428430999786,0.8947698601622492,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.04982456140350877,0.16631578947368422,0.08,0.04,0.0,0.8823529411764706,0.0,0.0,0.03571428571428571,0.03571428571428571,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.04982456140350877,False,False,-0.009964912280701755,False,False,False
42,128,HH_HpHp,70,32,0.95,1.25,1.0,0.25,0.0,0.25,0.1,-0.004000428430999786,0.8947698601622492,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0824561403508772,0.16631578947368422,0.08,0.08,0.0,0.8823529411764706,0.058823529411764705,0.0,0.03571428571428571,0.07142857142857142,0.0,0.0,0.09523809523809523,0.0,0.0,0.0,0.0824561403508772,False,False,-0.016491228070175442,False,False,False
42,128,HH_HpHp,70,32,0.95,1.25,1.0,0.25,0.0,0.5,0.03,-0.004000428430999786,0.9404220263807196,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.02982456140350877,0.16631578947368422,0.08,0.0,0.0,0.8823529411764706,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.015873015873015872,0.0,0.0,0.0,0.02982456140350877,False,False,-0.0059649122807017545,False,False,False
42,128,HH_HpHp,70,32,0.95,1.25,1.0,0.25,0.0,0.5,0.05,-0.004000428430999786,0.9404220263807196,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.04982456140350877,0.16631578947368422,0.08,0.04,0.0,0.8823529411764706,0.0,0.0,0.03571428571428571,0.03571428571428571,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.04982456140350877,False,False,-0.009964912280701755,False,False,False
42,128,HH_HpHp,70,32,0.95,1.25,1.0,0.25,0.0,0.5,0.1,-0.004000428430999786,0.9404220263807196,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0824561403508772,0.16631578947368422,0.08,0.08,0.0,0.8823529411764706,0.058823529411764705,0.0,0.03571428571428571,0.07142857142857142,0.0,0.0,0.09523809523809523,0.0,0.0,0.0,0.0824561403508772,False,False,-0.016491228070175442,False,False,False
42,128,HH_HpHp,70,32,0.95,1.25,1.0,0.25,0.25,0.25,0.03,0.8947698601622492,0.8947698601622492,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.02982456140350877,0.16631578947368422,0.08,0.0,0.0,0.8823529411764706,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.015873015873015872,0.0,0.0,0.0,0.02982456140350877,False,False,-0.0059649122807017545,False,False,False
42,128,HH_HpHp,70,32,0.95,1.25,1.0,0.25,0.25,0.25,0.05,0.8947698601622492,0.8947698601622492,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.04982456140350877,0.16631578947368422,0.08,0.04,0.0,0.8823529411764706,0.0,0.0,0.03571428571428571,0.03571428571428571,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.04982456140350877,False,False,-0.009964912280701755,False,False,False
42,128,HH_HpHp,70,32,0.95,1.25,1.0,0.25,0.25,0.25,0.1,0.8947698601622492,0.8947698601622492,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0824561403508772,0.16631578947368422,0.08,0.08,0.0,0.8823529411764706,0.058823529411764705,0.0,0.03571428571428571,0.07142857142857142,0.0,0.0,0.09523809523809523,0.0,0.0,0.0,0.0824561403508772,False,False,-0.016491228070175442,False,False,False
42,128,HH_HpHp,70,32,0.95,1.25,1.0,0.25,0.25,0.5,0.03,0.8947698601622492,0.9404220263807196,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.02982456140350877,0.16631578947368422,0.08,0.0,0.0,0.8823529411764706,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.015873015873015872,0.0,0.0,0.0,0.02982456140350877,False,False,-0.0059649122807017545,False,False,False
42,128,HH_HpHp,70,32,0.95,1.25,1.0,0.25,0.25,0.5,0.05,0.8947698601622492,0.9404220263807196,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.04982456140350877,0.16631578947368422,0.08,0.04,0.0,0.8823529411764706,0.0,0.0,0.03571428571428571,0.03571428571428571,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.04982456140350877,False,False,-0.009964912280701755,False,False,False
42,128,HH_HpHp,70,32,0.95,1.25,1.0,0.25,0.25,0.5,0.1,0.8947698601622492,0.9404220263807196,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0824561403508772,0.16631578947368422,0.08,0.08,0.0,0.8823529411764706,0.058823529411764705,0.0,0.03571428571428571,0.07142857142857142,0.0,0.0,0.09523809523809523,0.0,0.0,0.0,0.0824561403508772,False,False,-0.016491228070175442,False,False,False
42,128,HH_HpHp,70,32,0.95,1.25,1.0,0.5,0.0,0.25,0.03,-0.004000428430999786,0.8947698601622492,0.008333333333333333,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0007017543859649122,0.02982456140350877,0.16631578947368422,0.84,0.0,0.0,1.0,0.0,0.0,0.17857142857142858,0.0,0.0,0.8412698412698413,0.015873015873015872,0.0,0.17857142857142858,0.17857142857142858,0.02982456140350877,False,False,0.2168984962406015,False,False,False
42,128,HH_HpHp,70,32,0.95,1.25,1.0,0.5,0.0,0.25,0.05,-0.004000428430999786,0.8947698601622492,0.008333333333333333,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0007017543859649122,0.04982456140350877,0.16631578947368422,0.84,0.04,0.0,1.0,0.0,0.0,0.17857142857142858,0.03571428571428571,0.0,0.8412698412698413,0.047619047619047616,0.0,0.17857142857142858,0.17857142857142858,0.04982456140350877,False,False,0.2128984962406015,False,False,False
42,128,HH_HpHp,70,32,0.95,1.25,1.0,0.5,0.0,0.25,0.1,-0.004000428430999786,0.8947698601622492,0.008333333333333333,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0007017543859649122,0.08175438596491227,0.16631578947368422,0.84,0.08,0.0,1.0,0.0,0.0,0.17857142857142858,0.07142857142857142,0.0,0.8412698412698413,0.09523809523809523,0.0,0.17857142857142858,0.17857142857142858,0.08175438596491227,False,False,0.20651253132832081,False,False,False
42,128,HH_HpHp,70,32,0.95,1.25,1.0,0.5,0.0,0.5,0.03,-0.004000428430999786,0.9404220263807196,0.008333333333333333,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0007017543859649122,0.02982456140350877,0.16631578947368422,0.84,0.0,0.0,1.0,0.0,0.0,0.17857142857142858,0.0,0.0,0.8412698412698413,0.015873015873015872,0.0,0.17857142857142858,0.17857142857142858,0.02982456140350877,False,False,0.2168984962406015,False,False,False
42,128,HH_HpHp,70,32,0.95,1.25,1.0,0.5,0.0,0.5,0.05,-0.004000428430999786,0.9404220263807196,0.008333333333333333,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0007017543859649122,0.04982456140350877,0.16631578947368422,0.84,0.04,0.0,1.0,0.0,0.0,0.17857142857142858,0.03571428571428571,0.0,0.8412698412698413,0.047619047619047616,0.0,0.17857142857142858,0.17857142857142858,0.04982456140350877,False,False,0.2128984962406015,False,False,False
42,128,HH_HpHp,70,32,0.95,1.25,1.0,0.5,0.0,0.5,0.1,-0.004000428430999786,0.9404220263807196,0.008333333333333333,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0007017543859649122,0.08175438596491227,0.16631578947368422,0.84,0.08,0.0,1.0,0.0,0.0,0.17857142857142858,0.07142857142857142,0.0,0.8412698412698413,0.09523809523809523,0.0,0.17857142857142858,0.17857142857142858,0.08175438596491227,False,False,0.20651253132832081,False,False,False
42,128,HH_HpHp,70,32,0.95,1.25,1.0,0.5,0.25,0.25,0.03,0.8947698601622492,0.8947698601622492,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.02982456140350877,0.16631578947368422,0.36,0.0,0.0,0.9411764705882353,0.0,0.0,0.17857142857142858,0.0,0.0,0.8253968253968254,0.015873015873015872,0.0,0.17857142857142858,0.17857142857142858,0.02982456140350877,False,False,0.21724937343358397,False,False,False
42,128,HH_HpHp,70,32,0.95,1.25,1.0,0.5,0.25,0.25,0.05,0.8947698601622492,0.8947698601622492,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.04982456140350877,0.16631578947368422,0.36,0.04,0.0,0.9411764705882353,0.0,0.0,0.17857142857142858,0.03571428571428571,0.0,0.8253968253968254,0.047619047619047616,0.0,0.17857142857142858,0.17857142857142858,0.04982456140350877,False,False,0.21324937343358397,False,False,False
42,128,HH_HpHp,70,32,0.95,1.25,1.0,0.5,0.25,0.25,0.1,0.8947698601622492,0.8947698601622492,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0824561403508772,0.16631578947368422,0.36,0.08,0.0,0.9411764705882353,0.058823529411764705,0.0,0.17857142857142858,0.07142857142857142,0.0,0.8253968253968254,0.09523809523809523,0.0,0.17857142857142858,0.17857142857142858,0.0824561403508772,False,False,0.20672305764411028,False,False,False
42,128,HH_HpHp,70,32,0.95,1.25,1.0,0.5,0.25,0.5,0.03,0.8947698601622492,0.9404220263807196,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.02982456140350877,0.16631578947368422,0.36,0.0,0.0,0.9411764705882353,0.0,0.0,0.17857142857142858,0.0,0.0,0.8253968253968254,0.015873015873015872,0.0,0.17857142857142858,0.17857142857142858,0.02982456140350877,False,False,0.21724937343358397,False,False,False
42,128,HH_HpHp,70,32,0.95,1.25,1.0,0.5,0.25,0.5,0.05,0.8947698601622492,0.9404220263807196,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.04982456140350877,0.16631578947368422,0.36,0.04,0.0,0.9411764705882353,0.0,0.0,0.17857142857142858,0.03571428571428571,0.0,0.8253968253968254,0.047619047619047616,0.0,0.17857142857142858,0.17857142857142858,0.04982456140350877,False,False,0.21324937343358397,False,False,False
42,128,HH_HpHp,70,32,0.95,1.25,1.0,0.5,0.25,0.5,0.1,0.8947698601622492,0.9404220263807196,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0824561403508772,0.16631578947368422,0.36,0.08,0.0,0.9411764705882353,0.058823529411764705,0.0,0.17857142857142858,0.07142857142857142,0.0,0.8253968253968254,0.09523809523809523,0.0,0.17857142857142858,0.17857142857142858,0.0824561403508772,False,False,0.20672305764411028,False,False,False
42,128,HH_HpHp,70,32,0.95,1.25,1.0,1.0,0.0,0.25,0.03,-0.004000428430999786,0.8947698601622492,0.01,0.0,0.0,0.0,0.0,0.0,0.008771929824561403,0.02982456140350877,0.16631578947368422,1.0,0.0,0.0,1.0,0.0,0.0,0.7142857142857143,0.0,0.0,0.9365079365079365,0.015873015873015872,0.0,0.7142857142857143,0.7142857142857143,0.02982456140350877,False,True,0.8825062656641605,False,False,False
42,128,HH_HpHp,70,32,0.95,1.25,1.0,1.0,0.0,0.25,0.05,-0.004000428430999786,0.8947698601622492,0.01,0.0,0.0,0.0,0.0,0.0,0.008771929824561403,0.04982456140350877,0.16631578947368422,1.0,0.0,0.0,1.0,0.0,0.0,0.7142857142857143,0.0,0.0,0.9365079365079365,0.047619047619047616,0.0,0.7142857142857143,0.7142857142857143,0.04982456140350877,False,True,0.8785062656641605,False,False,False
42,128,HH_HpHp,70,32,0.95,1.25,1.0,1.0,0.0,0.25,0.1,-0.004000428430999786,0.8947698601622492,0.01,0.0,0.0,0.0,0.0,0.0,0.008771929824561403,0.07368421052631578,0.16631578947368422,1.0,0.0,0.0,1.0,0.0,0.0,0.7142857142857143,0.0,0.0,0.9365079365079365,0.06349206349206349,0.0,0.7142857142857143,0.7142857142857143,0.07368421052631578,False,True,0.873734335839599,False,False,False
42,128,HH_HpHp,70,32,0.95,1.25,1.0,1.0,0.0,0.5,0.03,-0.004000428430999786,0.9404220263807196,0.01,0.0,0.0,0.0,0.0,0.0,0.008771929824561403,0.02982456140350877,0.16631578947368422,1.0,0.0,0.0,1.0,0.0,0.0,0.7142857142857143,0.0,0.0,0.9365079365079365,0.015873015873015872,0.0,0.7142857142857143,0.7142857142857143,0.02982456140350877,False,True,0.8825062656641605,False,False,False
42,128,HH_HpHp,70,32,0.95,1.25,1.0,1.0,0.0,0.5,0.05,-0.004000428430999786,0.9404220263807196,0.01,0.0,0.0,0.0,0.0,0.0,0.008771929824561403,0.04982456140350877,0.16631578947368422,1.0,0.0,0.0,1.0,0.0,0.0,0.7142857142857143,0.0,0.0,0.9365079365079365,0.047619047619047616,0.0,0.7142857142857143,0.7142857142857143,0.04982456140350877,False,True,0.8785062656641605,False,False,False
42,128,HH_HpHp,70,32,0.95,1.25,1.0,1.0,0.0,0.5,0.1,-0.004000428430999786,0.9404220263807196,0.01,0.0,0.0,0.0,0.0,0.0,0.008771929824561403,0.07368421052631578,0.16631578947368422,1.0,0.0,0.0,1.0,0.0,0.0,0.7142857142857143,0.0,0.0,0.9365079365079365,0.06349206349206349,0.0,0.7142857142857143,0.7142857142857143,0.07368421052631578,False,True,0.873734335839599,False,False,False
42,128,HH_HpHp,70,32,0.95,1.25,1.0,1.0,0.25,0.25,0.03,0.8947698601622492,0.8947698601622492,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.02982456140350877,0.16631578947368422,0.4,0.0,0.0,0.9411764705882353,0.0,0.0,0.4642857142857143,0.0,0.0,0.9047619047619048,0.015873015873015872,0.0,0.4,0.4642857142857143,0.02982456140350877,False,False,0.5101065162907269,False,False,False
42,128,HH_HpHp,70,32,0.95,1.25,1.0,1.0,0.25,0.25,0.05,0.8947698601622492,0.8947698601622492,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.04982456140350877,0.16631578947368422,0.4,0.04,0.0,0.9411764705882353,0.0,0.0,0.4642857142857143,0.03571428571428571,0.0,0.9047619047619048,0.047619047619047616,0.0,0.4,0.4642857142857143,0.04982456140350877,False,False,0.5061065162907269,False,False,False
42,128,HH_HpHp,70,32,0.95,1.25,1.0,1.0,0.25,0.25,0.1,0.8947698601622492,0.8947698601622492,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0824561403508772,0.16631578947368422,0.4,0.08,0.0,0.9411764705882353,0.058823529411764705,0.0,0.4642857142857143,0.07142857142857142,0.0,0.9047619047619048,0.09523809523809523,0.0,0.4,0.4642857142857143,0.0824561403508772,False,False,0.4995802005012532,False,False,False
42,128,HH_HpHp,70,32,0.95,1.25,1.0,1.0,0.25,0.5,0.03,0.8947698601622492,0.9404220263807196,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.02982456140350877,0.16631578947368422,0.4,0.0,0.0,0.9411764705882353,0.0,0.0,0.4642857142857143,0.0,0.0,0.9047619047619048,0.015873015873015872,0.0,0.4,0.4642857142857143,0.02982456140350877,False,False,0.5101065162907269,False,False,False
42,128,HH_HpHp,70,32,0.95,1.25,1.0,1.0,0.25,0.5,0.05,0.8947698601622492,0.9404220263807196,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.04982456140350877,0.16631578947368422,0.4,0.04,0.0,0.9411764705882353,0.0,0.0,0.4642857142857143,0.03571428571428571,0.0,0.9047619047619048,0.047619047619047616,0.0,0.4,0.4642857142857143,0.04982456140350877,False,False,0.5061065162907269,False,False,False
42,128,HH_HpHp,70,32,0.95,1.25,1.0,1.0,0.25,0.5,0.1,0.8947698601622492,0.9404220263807196,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0824561403508772,0.16631578947368422,0.4,0.08,0.0,0.9411764705882353,0.058823529411764705,0.0,0.4642857142857143,0.07142857142857142,0.0,0.9047619047619048,0.09523809523809523,0.0,0.4,0.4642857142857143,0.0824561403508772,False,False,0.4995802005012532,False,False,False
42,128,HH_HpHp,70,32,0.95,1.25,1.25,0.0,0.0,0.25,0.03,-0.004000428430999786,0.8947698601622492,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.02982456140350877,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015873015873015872,0.0,0.0,0.0,0.02982456140350877,False,False,-0.0059649122807017545,False,False,False
42,128,HH_HpHp,70,32,0.95,1.25,1.25,0.0,0.0,0.25,0.05,-0.004000428430999786,0.8947698601622492,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.048771929824561404,0.2,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.048771929824561404,False,False,-0.009754385964912281,False,False,False
42,128,HH_HpHp,70,32,0.95,1.25,1.25,0.0,0.0,0.25,0.1,-0.004000428430999786,0.8947698601622492,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.048771929824561404,0.2,0.0,0.08,0.0,0.0,0.058823529411764705,0.0,0.0,0.07142857142857142,0.0,0.0,0.09523809523809523,0.0,0.0,0.0,0.048771929824561404,False,False,-0.009754385964912281,False,False,False
42,128,HH_HpHp,70,32,0.95,1.25,1.25,0.0,0.0,0.5,0.03,-0.004000428430999786,0.9404220263807196,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.02982456140350877,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015873015873015872,0.0,0.0,0.0,0.02982456140350877,False,False,-0.0059649122807017545,False,False,False
42,128,HH_HpHp,70,32,0.95,1.25,1.25,0.0,0.0,0.5,0.05,-0.004000428430999786,0.9404220263807196,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.048771929824561404,0.2,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.048771929824561404,False,False,-0.009754385964912281,False,False,False
42,128,HH_HpHp,70,32,0.95,1.25,1.25,0.0,0.0,0.5,0.1,-0.004000428430999786,0.9404220263807196,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.048771929824561404,0.2,0.0,0.08,0.0,0.0,0.058823529411764705,0.0,0.0,0.07142857142857142,0.0,0.0,0.09523809523809523,0.0,0.0,0.0,0.048771929824561404,False,False,-0.009754385964912281,False,False,False
42,128,HH_HpHp,70,32,0.95,1.25,1.25,0.0,0.25,0.25,0.03,0.8947698601622492,0.8947698601622492,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.02982456140350877,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015873015873015872,0.0,0.0,0.0,0.02982456140350877,False,False,-0.0059649122807017545,False,False,False
